Seniority,References,Authors,Year,Journal,Field,Region,Citations
0,5,3,1963,MNRAS,p2,OTHER,18
0,6,1,1963,APJ,p5,OTHER,22
0,4,1,1963,MNRAS,p3,OTHER,24
0,2,2,1963,APJ,p6,OTHER,26
0,10,2,1963,APJ,p2,OTHER,35
0,14,4,1963,APJ,p5,OTHER,35
0,7,1,1963,APJ,p1,OTHER,41
0,13,1,1963,MNRAS,p2,OTHER,47
0,14,2,1963,APJ,p5,OTHER,50
0,6,2,1963,APJ,p2,OTHER,52
0,14,1,1963,APJ,p2,OTHER,55
0,17,1,1963,MNRAS,p3,OTHER,55
0,10,1,1963,APJ,p6,OTHER,63
0,2,2,1963,MNRAS,p4,OTHER,65
0,20,3,1963,APJ,p4,OTHER,68
0,15,2,1963,APJ,p2,OTHER,70
0,27,3,1963,APJ,p2,OTHER,91
0,10,2,1963,APJ,p2,OTHER,126
0,7,1,1963,MNRAS,p2,OTHER,174
0,13,2,1963,APJ,p4,OTHER,252
0,5,1,1963,APJ,p3,OTHER,432
0,25,2,1963,APJ,p5,OTHER,522
11,3,1,1964,NAT,p4,NAMERICA,5
10,13,1,1964,MNRAS,p4,OTHER,4
10,20,1,1964,MNRAS,p4,OTHER,62
9,3,2,1964,APJ,p6,OTHER,3
9,8,2,1964,APJ,p2,OTHER,7
9,23,2,1964,MNRAS,p2,OTHER,7
9,8,1,1964,APJ,p2,OTHER,9
9,25,1,1964,APJ,p2,OTHER,11
9,7,2,1964,APJ,p2,OTHER,17
9,12,1,1964,APJ,p2,OTHER,17
9,14,2,1964,APJ,p2,OTHER,19
9,17,1,1964,APJ,p2,OTHER,19
9,9,2,1964,APJ,p2,OTHER,20
9,13,2,1964,APJ,p2,OTHER,23
9,20,1,1964,APJ,p2,OTHER,23
9,15,3,1964,APJ,p2,OTHER,33
9,14,1,1964,APJ,p4,OTHER,34
9,17,2,1964,APJ,p2,OTHER,38
9,10,2,1964,APJ,p2,OTHER,42
9,11,2,1964,APJ,p2,OTHER,42
9,13,1,1964,APJ,p2,OTHER,42
9,5,2,1964,APJ,p2,OTHER,49
9,22,2,1964,APJ,p4,OTHER,50
9,25,1,1964,APJ,p2,OTHER,53
9,23,1,1964,APJ,p2,OTHER,68
9,19,1,1964,APJ,p2,OTHER,77
9,17,1,1964,APJ,p2,OTHER,88
9,8,1,1964,APJ,p4,OTHER,106
9,25,1,1964,APJ,p2,OTHER,113
8,14,1,1964,APJ,p2,OTHER,3
8,2,2,1964,APJ,p2,OTHER,7
8,14,1,1964,NAT,p5,NAMERICA,7
8,1,1,1964,APJ,p2,OTHER,9
8,6,2,1964,APJ,p4,OTHER,14
8,5,2,1964,APJ,p2,OTHER,21
8,26,1,1964,APJ,p4,OTHER,59
8,26,2,1964,APJ,p5,OTHER,61
8,4,2,1964,APJ,p2,OTHER,69
7,4,1,1964,NAT,p1,EUROPE,2
7,3,1,1964,APJ,p4,OTHER,6
7,7,1,1964,APJ,p5,OTHER,9
7,17,2,1964,APJ,p2,OTHER,9
7,11,3,1964,APJ,p2,OTHER,18
7,9,2,1964,MNRAS,p2,OTHER,23
7,9,2,1964,APJ,p2,OTHER,26
7,9,1,1964,APJ,p2,OTHER,27
7,8,1,1964,APJ,p6,OTHER,28
7,2,1,1964,APJ,p2,OTHER,35
7,22,1,1964,APJ,p2,OTHER,59
7,14,1,1964,APJ,p2,OTHER,68
7,33,2,1964,APJ,p5,OTHER,229
7,34,2,1964,APJ,p2,OTHER,261
6,9,1,1964,NAT,p2,NAMERICA,11
6,7,1,1964,APJ,p2,OTHER,14
6,12,2,1964,APJ,p2,OTHER,17
6,5,2,1964,NAT,p5,EUROPE,23
6,6,1,1964,NAT,p5,OTHER,25
6,11,7,1964,APJ,p2,OTHER,30
6,20,2,1964,APJ,p2,OTHER,36
6,12,1,1964,APJ,p4,OTHER,38
6,35,2,1964,APJ,p2,OTHER,99
5,12,2,1964,APJ,p2,OTHER,15
5,7,1,1964,APJ,p2,OTHER,28
5,11,1,1964,MNRAS,p2,OTHER,40
5,24,1,1964,MNRAS,p2,OTHER,50
5,8,1,1964,APJ,p2,OTHER,63
5,29,1,1964,APJ,p2,OTHER,69
5,22,2,1964,APJ,p2,OTHER,83
5,16,2,1964,MNRAS,p2,OTHER,90
4,7,1,1964,APJ,p2,OTHER,1
4,6,2,1964,APJ,p4,OTHER,10
4,8,1,1964,APJ,p2,OTHER,15
4,1,1,1964,NAT,p5,EUROPE,24
4,8,1,1964,APJ,p1,OTHER,32
4,11,1,1964,APJ,p2,OTHER,66
4,21,1,1964,APJ,p1,OTHER,88
4,16,1,1964,APJ,p3,OTHER,165
3,8,1,1964,APJ,p3,OTHER,2
3,17,2,1964,APJ,p2,OTHER,5
3,8,2,1964,NAT,p2,NAMERICA,8
3,12,1,1964,APJ,p2,OTHER,11
3,5,1,1964,NAT,p2,NAMERICA,12
3,6,1,1964,APJ,p4,OTHER,13
3,9,1,1964,NAT,p2,OTHER,13
3,11,2,1964,APJ,p2,OTHER,23
3,15,1,1964,APJ,p3,OTHER,27
3,6,1,1964,NAT,p4,OTHER,31
3,3,1,1964,APJ,p5,OTHER,32
3,19,1,1964,APJ,p2,OTHER,33
3,7,1,1964,APJ,p2,OTHER,50
3,22,1,1964,APJ,p2,OTHER,60
3,12,1,1964,APJ,p2,OTHER,89
2,15,3,1964,APJ,p2,OTHER,3
2,8,1,1964,NAT,p4,EUROPE,5
2,4,2,1964,APJ,p2,OTHER,12
2,17,2,1964,APJ,p2,OTHER,14
2,11,4,1964,MNRAS,p5,OTHER,18
2,9,2,1964,MNRAS,p4,OTHER,32
2,15,1,1964,APJ,p2,OTHER,39
2,12,1,1964,APJ,p1,OTHER,54
2,24,1,1964,APJ,p2,OTHER,58
2,8,1,1964,APJ,p1,OTHER,72
2,8,2,1964,MNRAS,p2,OTHER,107
2,9,3,1964,APJ,p2,OTHER,122
2,6,1,1964,APJ,p1,OTHER,128
2,32,1,1964,APJ,p5,OTHER,143
2,11,1,1964,APJ,p2,OTHER,507
1,4,1,1964,APJ,p2,OTHER,6
1,24,2,1964,MNRAS,p4,OTHER,10
1,23,3,1964,APJ,p4,OTHER,16
1,5,3,1964,APJ,p5,OTHER,17
1,7,1,1964,MNRAS,p2,OTHER,19
1,9,1,1964,APJ,p2,OTHER,26
1,11,1,1964,APJ,p2,OTHER,32
1,10,1,1964,APJ,p4,OTHER,48
1,9,1,1964,MNRAS,p2,OTHER,55
1,3,1,1964,APJ,p3,OTHER,287
1,44,3,1964,APJ,p3,OTHER,485
1,19,1,1964,APJ,p4,OTHER,2107
0,3,1,1964,NAT,p5,OTHER,2
0,13,2,1964,APJ,p2,OTHER,2
0,2,1,1964,APJ,p2,OTHER,3
0,3,2,1964,APJ,p2,OTHER,3
0,5,1,1964,APJ,p1,OTHER,3
0,5,1,1964,APJ,p2,OTHER,3
0,5,2,1964,APJ,p2,OTHER,4
0,12,1,1964,APJ,p2,OTHER,4
0,6,1,1964,APJ,p2,OTHER,6
0,10,1,1964,APJ,p2,OTHER,6
0,2,3,1964,APJ,p3,OTHER,7
0,7,1,1964,MNRAS,p2,OTHER,9
0,8,2,1964,APJ,p2,OTHER,10
0,10,1,1964,APJ,p2,OTHER,10
0,8,1,1964,APJ,p2,OTHER,11
0,17,1,1964,APJ,p2,OTHER,11
0,3,3,1964,NAT,p5,OTHER,13
0,26,1,1964,APJ,p2,OTHER,13
0,2,2,1964,APJ,p2,OTHER,14
0,8,2,1964,MNRAS,p2,OTHER,14
0,10,2,1964,APJ,p5,OTHER,14
0,31,2,1964,APJ,p2,OTHER,14
0,6,1,1964,APJ,p2,OTHER,15
0,6,1,1964,NAT,p6,EUROPE,17
0,17,1,1964,MNRAS,p2,OTHER,19
0,25,3,1964,APJ,p5,OTHER,19
0,11,1,1964,APJ,p2,OTHER,20
0,4,4,1964,APJ,p2,NAMERICA,21
0,22,2,1964,APJ,p2,OTHER,24
0,6,1,1964,APJ,p2,OTHER,26
0,24,1,1964,APJ,p2,OTHER,26
0,15,1,1964,APJ,p2,OTHER,27
0,5,2,1964,APJ,p2,OTHER,31
0,17,3,1964,APJ,p6,OTHER,32
0,6,3,1964,APJ,p1,OTHER,34
0,19,1,1964,APJ,p5,OTHER,35
0,12,2,1964,APJ,p2,OTHER,40
0,6,2,1964,MNRAS,p4,OTHER,42
0,6,3,1964,NAT,p2,EUROPE,43
0,17,3,1964,APJ,p2,OTHER,43
0,19,2,1964,APJ,p1,OTHER,43
0,3,1,1964,APJ,p2,OTHER,47
0,18,1,1964,APJ,p2,OTHER,47
0,6,1,1964,APJ,p5,OTHER,50
0,7,3,1964,APJ,p6,OTHER,56
0,5,2,1964,APJ,p2,OTHER,57
0,5,1,1964,APJ,p2,OTHER,61
0,15,2,1964,APJ,p2,OTHER,67
0,1,4,1964,NAT,p5,OTHER,73
0,22,1,1964,APJ,p1,OTHER,75
0,29,2,1964,APJ,p2,OTHER,98
0,13,3,1964,APJ,p1,OTHER,108
0,13,1,1964,APJ,p3,OTHER,116
0,31,1,1964,APJ,p2,OTHER,128
0,1,2,1964,APJ,p4,OTHER,169
0,22,1,1964,APJ,p2,OTHER,297
0,30,2,1964,APJ,p2,OTHER,348
0,4,1,1964,MNRAS,p3,OTHER,477
15,15,1,1965,MNRAS,p5,OTHER,8
12,9,3,1965,NAT,p5,OTHER,10
11,2,1,1965,NAT,p4,OTHER,10
11,25,2,1965,MNRAS,p2,OTHER,18
11,28,2,1965,MNRAS,p2,OTHER,23
11,17,2,1965,MNRAS,p4,OTHER,78
10,36,1,1965,MNRAS,p2,OTHER,9
10,13,1,1965,APJ,p2,OTHER,13
10,8,2,1965,APJ,p2,OTHER,14
10,6,2,1965,APJ,p2,OTHER,18
10,6,2,1965,APJ,p2,OTHER,25
10,11,1,1965,MNRAS,p2,OTHER,26
10,19,2,1965,APJ,p2,OTHER,27
10,28,1,1965,APJ,p2,OTHER,30
10,15,1,1965,APJ,p2,OTHER,32
10,22,1,1965,APJ,p2,OTHER,36
10,5,1,1965,APJ,p2,OTHER,41
10,4,1,1965,APJ,p2,OTHER,42
10,22,2,1965,APJ,p2,OTHER,42
10,13,1,1965,APJ,p2,OTHER,45
10,28,2,1965,MNRAS,p2,OTHER,46
10,16,1,1965,APJ,p2,OTHER,49
10,4,5,1965,APJ,p5,OTHER,63
10,8,5,1965,APJ,p4,OTHER,63
10,18,4,1965,APJ,p2,OTHER,70
10,29,1,1965,APJ,p5,OTHER,71
10,3,2,1965,APJ,p2,OTHER,76
10,39,4,1965,APJ,p2,OTHER,86
10,2,2,1965,APJ,p3,OTHER,90
10,18,4,1965,APJ,p2,OTHER,90
10,55,2,1965,APJ,p5,OTHER,110
10,8,1,1965,APJ,p2,OTHER,120
10,17,2,1965,APJ,p4,OTHER,130
10,34,1,1965,APJ,p4,OTHER,154
10,32,1,1965,APJ,p2,OTHER,204
10,44,1,1965,APJ,p3,OTHER,228
10,36,1,1965,APJ,p4,OTHER,449
9,2,1,1965,NAT,p5,EUROPE,29
9,18,1,1965,APJ,p4,OTHER,42
9,21,1,1965,APJ,p4,OTHER,63
9,19,1,1965,APJ,p2,OTHER,71
9,16,2,1965,APJ,p2,OTHER,189
9,10,2,1965,APJ,p4,OTHER,195
9,28,1,1965,APJ,p2,OTHER,1134
8,14,1,1965,APJ,p2,OTHER,2
8,18,1,1965,NAT,p5,EUROPE,3
8,6,1,1965,APJ,p4,OTHER,12
8,15,1,1965,APJ,p2,OTHER,23
8,14,2,1965,APJ,p5,OTHER,48
8,10,2,1965,APJ,p2,OTHER,75
8,19,2,1965,APJ,p2,OTHER,78
8,16,1,1965,APJ,p2,OTHER,106
8,2,2,1965,APJ,p2,OTHER,321
8,28,2,1965,APJ,p2,OTHER,387
7,1,1,1965,NAT,p6,OTHER,1
7,2,1,1965,NAT,p1,EUROPE,5
7,4,1,1965,MNRAS,p1,OTHER,10
7,3,2,1965,APJ,p5,OTHER,16
7,9,1,1965,NAT,p4,NAMERICA,16
7,10,3,1965,NAT,p5,OTHER,21
7,9,3,1965,APJ,p2,OTHER,80
6,11,1,1965,APJ,p2,OTHER,2
6,5,1,1965,APJ,p4,OTHER,6
6,10,2,1965,NAT,p5,EUROPE,6
6,9,3,1965,APJ,p1,OTHER,7
6,10,2,1965,APJ,p1,OTHER,9
6,14,2,1965,APJ,p2,OTHER,15
6,9,1,1965,MNRAS,p2,OTHER,22
6,8,2,1965,APJ,p2,OTHER,24
6,7,2,1965,APJ,p2,OTHER,40
5,8,1,1965,NAT,p2,NAMERICA,1
5,12,2,1965,APJ,p2,OTHER,3
5,13,1,1965,MNRAS,p3,OTHER,14
5,8,1,1965,APJ,p2,OTHER,32
5,5,1,1965,MNRAS,p3,OTHER,61
5,10,1,1965,APJ,p2,OTHER,76
4,8,1,1965,APJ,p2,OTHER,1
4,9,1,1965,NAT,p1,NAMERICA,5
4,22,2,1965,APJ,p2,OTHER,6
4,3,2,1965,APJ,p2,OTHER,12
4,9,2,1965,APJ,p5,OTHER,16
4,5,1,1965,APJ,p2,OTHER,49
4,7,1,1965,APJ,p2,OTHER,51
3,4,1,1965,NAT,p1,NAMERICA,7
3,8,1,1965,NAT,p1,NAMERICA,12
3,6,2,1965,NAT,p5,NAMERICA,16
3,7,2,1965,APJ,p2,OTHER,19
3,16,1,1965,APJ,p1,OTHER,26
3,15,1,1965,MNRAS,p1,OTHER,34
3,29,1,1965,APJ,p2,OTHER,36
3,4,1,1965,MNRAS,p2,OTHER,52
3,44,2,1965,MNRAS,p2,OTHER,57
3,1,1,1965,NAT,p1,EUROPE,90
2,4,1,1965,APJ,p3,OTHER,1
2,7,1,1965,NAT,p5,NAMERICA,2
2,5,2,1965,MNRAS,p4,OTHER,6
2,12,2,1965,APJ,p4,OTHER,19
2,7,3,1965,MNRAS,p2,OTHER,20
2,7,1,1965,APJ,p2,OTHER,22
2,5,1,1965,MNRAS,p2,OTHER,32
2,35,1,1965,APJ,p2,OTHER,36
2,12,4,1965,APJ,p2,OTHER,72
2,23,2,1965,MNRAS,p2,OTHER,198
1,3,1,1965,APJ,p3,OTHER,3
1,7,1,1965,MNRAS,p2,OTHER,5
1,12,1,1965,APJ,p3,OTHER,5
1,7,1,1965,APJ,p2,OTHER,7
1,11,1,1965,APJ,p4,OTHER,9
1,12,2,1965,MNRAS,p2,OTHER,11
1,9,1,1965,APJ,p2,OTHER,19
1,14,2,1965,APJ,p2,OTHER,21
1,7,2,1965,APJ,p2,OTHER,28
1,13,2,1965,APJ,p4,OTHER,33
1,41,1,1965,MNRAS,p2,OTHER,33
1,9,1,1965,APJ,p2,OTHER,40
1,9,1,1965,APJ,p2,OTHER,54
1,19,2,1965,APJ,p2,OTHER,81
1,11,1,1965,APJ,p2,OTHER,120
1,14,1,1965,APJ,p2,OTHER,123
1,9,1,1965,APJ,p3,OTHER,164
0,19,1,1965,APJ,p2,OTHER,1
0,1,2,1965,NAT,p5,EUROPE,2
0,17,2,1965,APJ,p2,OTHER,2
0,2,1,1965,APJ,p2,OTHER,4
0,4,2,1965,APJ,p2,OTHER,4
0,10,2,1965,NAT,p5,NAMERICA,4
0,6,3,1965,APJ,p2,OTHER,5
0,7,1,1965,APJ,p2,OTHER,5
0,8,1,1965,APJ,p2,OTHER,5
0,10,1,1965,APJ,p2,OTHER,5
0,7,3,1965,APJ,p2,OTHER,6
0,1,1,1965,NAT,p1,NAMERICA,8
0,11,2,1965,APJ,p1,OTHER,8
0,7,1,1965,APJ,p2,OTHER,9
0,11,2,1965,APJ,p2,OTHER,9
0,14,3,1965,APJ,p2,OTHER,9
0,22,2,1965,APJ,p5,NAMERICA,9
0,6,2,1965,NAT,p5,OTHER,11
0,14,2,1965,APJ,p2,OTHER,11
0,17,1,1965,APJ,p2,OTHER,11
0,2,1,1965,NAT,p4,EUROPE,12
0,12,3,1965,APJ,p2,OTHER,12
0,17,1,1965,APJ,p2,OTHER,12
0,3,1,1965,APJ,p2,OTHER,13
0,9,2,1965,APJ,p1,OTHER,15
0,3,1,1965,APJ,p5,OTHER,16
0,5,1,1965,NAT,p5,NAMERICA,16
0,5,2,1965,NAT,p4,OTHER,16
0,14,1,1965,MNRAS,p4,OTHER,16
0,6,2,1965,APJ,p2,OTHER,17
0,7,2,1965,APJ,p2,OTHER,17
0,6,1,1965,NAT,p6,EUROPE,19
0,10,1,1965,APJ,p2,OTHER,19
0,9,2,1965,APJ,p4,OTHER,21
0,5,1,1965,APJ,p2,OTHER,22
0,14,2,1965,APJ,p2,OTHER,22
0,5,1,1965,APJ,p2,OTHER,25
0,5,2,1965,APJ,p6,OTHER,28
0,18,1,1965,APJ,p1,OTHER,31
0,4,1,1965,APJ,p2,OTHER,33
0,23,1,1965,APJ,p2,OTHER,33
0,8,2,1965,APJ,p2,OTHER,34
0,15,2,1965,NAT,p5,NAMERICA,34
0,6,1,1965,APJ,p4,OTHER,36
0,8,1,1965,MNRAS,p2,OTHER,38
0,10,1,1965,APJ,p2,OTHER,40
0,22,1,1965,APJ,p4,OTHER,40
0,8,1,1965,APJ,p2,OTHER,44
0,22,1,1965,MNRAS,p2,OTHER,46
0,23,1,1965,APJ,p4,OTHER,48
0,11,3,1965,APJ,p2,OTHER,49
0,27,3,1965,APJ,p2,OTHER,49
0,26,3,1965,APJ,p2,OTHER,55
0,4,2,1965,APJ,p2,OTHER,72
0,13,2,1965,APJ,p2,OTHER,73
0,11,3,1965,APJ,p5,OTHER,77
0,20,3,1965,APJ,p2,OTHER,85
0,16,1,1965,APJ,p4,OTHER,89
0,7,1,1965,APJ,p3,OTHER,96
0,4,1,1965,APJ,p5,OTHER,126
0,20,1,1965,APJ,p2,OTHER,130
0,17,2,1965,APJ,p2,OTHER,139
0,2,1,1965,MNRAS,p1,OTHER,147
0,27,1,1965,APJ,p2,OTHER,171
0,19,3,1965,APJ,p2,OTHER,259
0,10,2,1965,MNRAS,p2,OTHER,319
0,11,2,1965,MNRAS,p4,OTHER,672
13,8,2,1966,APJ,p5,OTHER,19
13,17,3,1966,APJ,p4,OTHER,20
12,5,1,1966,NAT,p3,NAMERICA,2
12,17,1,1966,MNRAS,p2,OTHER,12
12,19,1,1966,MNRAS,p2,OTHER,19
12,3,1,1966,MNRAS,p1,OTHER,26
12,10,1,1966,MNRAS,p2,OTHER,71
11,10,1,1966,APJ,p2,OTHER,3
11,8,1,1966,APJ,p2,OTHER,4
11,7,2,1966,APJ,p2,OTHER,5
11,11,2,1966,APJ,p2,OTHER,7
11,9,2,1966,APJ,p2,OTHER,8
11,8,1,1966,APJ,p2,OTHER,9
11,16,3,1966,APJ,p2,OTHER,11
11,8,1,1966,APJ,p5,OTHER,13
11,5,1,1966,APJ,p2,OTHER,17
11,16,1,1966,APJ,p5,OTHER,17
11,19,1,1966,APJ,p2,OTHER,18
11,12,2,1966,APJ,p2,OTHER,23
11,22,1,1966,APJ,p4,OTHER,29
11,9,1,1966,APJ,p2,OTHER,33
11,13,1,1966,APJ,p2,OTHER,33
11,15,3,1966,APJ,p2,OTHER,36
11,7,1,1966,APJ,p2,OTHER,43
11,23,3,1966,APJ,p2,OTHER,44
11,20,3,1966,APJ,p2,OTHER,45
11,12,1,1966,APJ,p2,OTHER,53
11,28,1,1966,MNRAS,p1,OTHER,58
11,11,3,1966,APJ,p2,OTHER,60
11,19,1,1966,APJ,p2,OTHER,65
11,8,2,1966,APJ,p2,OTHER,72
11,9,1,1966,APJ,p3,OTHER,73
11,10,1,1966,APJ,p4,OTHER,119
11,8,1,1966,APJ,p2,OTHER,122
11,18,1,1966,APJ,p4,OTHER,126
11,32,1,1966,APJ,p2,OTHER,131
11,23,2,1966,APJ,p2,OTHER,168
11,24,2,1966,APJ,p4,OTHER,178
10,4,1,1966,APJ,p3,OTHER,5
10,3,1,1966,APJ,p2,OTHER,6
10,25,1,1966,APJ,p2,OTHER,11
10,14,3,1966,MNRAS,p2,OTHER,34
10,20,2,1966,APJ,p4,OTHER,40
10,30,1,1966,APJ,p4,OTHER,63
10,13,1,1966,APJ,p2,OTHER,149
9,6,1,1966,APJ,p2,OTHER,7
9,9,1,1966,APJ,p2,OTHER,24
9,24,2,1966,APJ,p2,OTHER,24
9,17,1,1966,APJ,p2,OTHER,60
9,17,1,1966,APJ,p2,OTHER,77
9,18,1,1966,APJ,p3,OTHER,98
8,5,1,1966,MNRAS,p1,OTHER,7
8,14,1,1966,APJ,p2,OTHER,23
8,23,3,1966,APJ,p2,OTHER,33
8,21,3,1966,APJ,p2,OTHER,36
8,18,2,1966,APJ,p2,OTHER,89
7,6,1,1966,APJ,p3,OTHER,3
7,40,1,1966,APJ,p4,OTHER,12
7,35,2,1966,APJ,p3,OTHER,16
7,10,5,1966,APJ,p1,OTHER,21
7,15,4,1966,APJ,p2,OTHER,22
7,21,1,1966,APJ,p2,OTHER,22
7,6,2,1966,APJ,p6,OTHER,30
7,15,1,1966,APJ,p2,OTHER,45
7,25,2,1966,APJ,p2,OTHER,49
7,17,2,1966,MNRAS,p4,OTHER,151
6,11,4,1966,NAT,p2,OTHER,3
6,4,4,1966,NAT,p3,EUROPE,5
6,16,1,1966,APJ,p4,OTHER,11
6,11,2,1966,APJ,p4,OTHER,16
6,13,1,1966,APJ,p4,OTHER,49
5,15,1,1966,APJ,p2,OTHER,5
5,19,1,1966,APJ,p2,OTHER,10
5,5,1,1966,APJ,p1,OTHER,13
5,16,1,1966,APJ,p2,OTHER,14
5,4,2,1966,APJ,p2,OTHER,15
5,8,1,1966,APJ,p2,OTHER,15
5,36,2,1966,APJ,p2,OTHER,40
5,30,1,1966,APJ,p1,OTHER,42
5,11,1,1966,APJ,p2,OTHER,48
5,5,2,1966,NAT,p6,NAMERICA,49
5,8,1,1966,APJ,p2,OTHER,68
5,37,1,1966,APJ,p4,OTHER,157
4,12,1,1966,MNRAS,p2,OTHER,1
4,4,3,1966,MNRAS,p1,OTHER,2
4,15,2,1966,MNRAS,p4,OTHER,5
4,9,1,1966,APJ,p2,OTHER,6
4,3,1,1966,APJ,p2,OTHER,8
4,8,3,1966,MNRAS,p4,OTHER,9
4,14,1,1966,NAT,p4,OTHER,9
4,7,2,1966,NAT,p3,EUROPE,13
4,12,1,1966,MNRAS,p5,OTHER,15
4,12,1,1966,APJ,p2,OTHER,17
4,6,1,1966,MNRAS,p5,OTHER,29
4,21,1,1966,APJ,p4,OTHER,42
4,10,2,1966,APJ,p1,OTHER,54
4,18,1,1966,APJ,p2,OTHER,57
4,19,2,1966,APJ,p1,OTHER,63
4,25,2,1966,APJ,p4,OTHER,65
4,43,1,1966,APJ,p5,OTHER,115
4,25,1,1966,APJ,p2,OTHER,170
3,14,1,1966,MNRAS,p3,OTHER,1
3,25,1,1966,MNRAS,p2,OTHER,2
3,3,3,1966,APJ,p2,OTHER,5
3,8,1,1966,NAT,p4,EUROPE,7
3,5,2,1966,NAT,p3,NAMERICA,10
3,11,2,1966,MNRAS,p2,OTHER,14
3,16,1,1966,APJ,p2,OTHER,14
3,2,1,1966,NAT,p2,OTHER,15
3,11,1,1966,APJ,p2,OTHER,17
3,9,2,1966,MNRAS,p2,OTHER,30
3,32,2,1966,APJ,p5,OTHER,37
3,10,1,1966,MNRAS,p2,OTHER,40
3,12,1,1966,APJ,p2,OTHER,41
3,12,1,1966,MNRAS,p2,OTHER,43
3,17,1,1966,MNRAS,p4,OTHER,54
3,8,1,1966,APJ,p2,OTHER,59
3,3,2,1966,APJ,p2,OTHER,69
3,13,1,1966,APJ,p2,OTHER,70
3,28,1,1966,APJ,p2,OTHER,78
3,25,1,1966,APJ,p2,OTHER,112
3,39,1,1966,APJ,p2,OTHER,139
3,8,2,1966,APJ,p3,OTHER,318
3,28,2,1966,APJ,p5,OTHER,622
2,5,1,1966,NAT,p4,NAMERICA,5
2,6,1,1966,APJ,p2,OTHER,6
2,4,1,1966,NAT,p6,EUROPE,7
2,4,1,1966,NAT,p1,EUROPE,9
2,12,1,1966,APJ,p2,OTHER,9
2,4,1,1966,MNRAS,p1,OTHER,10
2,7,1,1966,MNRAS,p1,OTHER,12
2,8,1,1966,MNRAS,p4,OTHER,12
2,9,2,1966,APJ,p2,OTHER,14
2,15,1,1966,MNRAS,p5,OTHER,27
2,5,1,1966,APJ,p2,OTHER,29
2,13,1,1966,APJ,p2,OTHER,37
2,14,1,1966,MNRAS,p2,OTHER,37
2,14,5,1966,APJ,p5,OTHER,38
2,14,1,1966,APJ,p2,OTHER,58
2,29,4,1966,APJ,p2,OTHER,60
2,17,1,1966,APJ,p2,OTHER,82
2,8,2,1966,APJ,p2,OTHER,83
2,3,1,1966,MNRAS,p3,OTHER,126
2,21,1,1966,APJ,p3,OTHER,223
1,12,1,1966,NAT,p5,EUROPE,2
1,6,2,1966,APJ,p1,OTHER,7
1,16,2,1966,MNRAS,p4,OTHER,7
1,12,1,1966,APJ,p2,OTHER,9
1,5,1,1966,APJ,p5,OTHER,11
1,9,1,1966,APJ,p4,OTHER,12
1,3,2,1966,NAT,p1,NAMERICA,17
1,12,2,1966,APJ,p2,OTHER,21
1,20,1,1966,APJ,p2,OTHER,21
1,17,2,1966,APJ,p2,OTHER,25
1,9,1,1966,APJ,p4,OTHER,30
1,19,2,1966,APJ,p2,OTHER,31
1,9,1,1966,APJ,p4,OTHER,33
1,34,1,1966,APJ,p2,OTHER,39
1,9,1,1966,APJ,p2,OTHER,42
1,10,2,1966,APJ,p5,OTHER,42
1,10,4,1966,APJ,p2,OTHER,45
1,38,1,1966,APJ,p2,OTHER,46
1,31,2,1966,APJ,p5,OTHER,53
1,24,1,1966,APJ,p2,OTHER,54
1,25,1,1966,APJ,p4,OTHER,71
1,44,2,1966,APJ,p4,OTHER,78
1,3,1,1966,MNRAS,p4,OTHER,82
1,3,1,1966,MNRAS,p4,OTHER,92
1,12,4,1966,APJ,p3,OTHER,101
1,12,1,1966,APJ,p2,OTHER,107
1,18,2,1966,APJ,p5,OTHER,127
0,16,1,1966,APJ,p5,OTHER,1
0,2,3,1966,NAT,p2,OTHER,2
0,5,1,1966,NAT,p5,OTHER,2
0,19,1,1966,APJ,p2,OTHER,2
0,9,1,1966,APJ,p2,OTHER,3
0,10,1,1966,NAT,p5,NAMERICA,3
0,3,2,1966,APJ,p3,OTHER,4
0,5,2,1966,NAT,p5,NAMERICA,4
0,7,1,1966,MNRAS,p3,OTHER,4
0,8,1,1966,NAT,p5,EUROPE,4
0,9,1,1966,MNRAS,p3,OTHER,4
0,10,3,1966,NAT,p5,EUROPE,4
0,6,1,1966,MNRAS,p2,OTHER,5
0,3,2,1966,APJ,p1,OTHER,6
0,5,3,1966,APJ,p2,OTHER,6
0,6,1,1966,APJ,p2,OTHER,6
0,7,1,1966,APJ,p5,OTHER,6
0,10,1,1966,NAT,p3,EUROPE,6
0,16,2,1966,APJ,p2,OTHER,6
0,2,1,1966,APJ,p3,OTHER,7
0,7,1,1966,APJ,p1,OTHER,9
0,8,2,1966,APJ,p1,OTHER,9
0,11,1,1966,APJ,p2,OTHER,9
0,6,1,1966,MNRAS,p2,OTHER,10
0,8,1,1966,MNRAS,p2,OTHER,10
0,8,3,1966,APJ,p2,OTHER,10
0,5,1,1966,NAT,p5,OTHER,11
0,2,1,1966,NAT,p2,NAMERICA,12
0,10,2,1966,APJ,p2,OTHER,12
0,5,1,1966,APJ,p2,OTHER,13
0,5,1,1966,APJ,p5,OTHER,13
0,19,1,1966,APJ,p2,OTHER,13
0,26,2,1966,APJ,p2,OTHER,13
0,19,3,1966,APJ,p1,OTHER,14
0,3,2,1966,NAT,p4,NAMERICA,15
0,4,2,1966,APJ,p6,OTHER,15
0,8,3,1966,MNRAS,p2,OTHER,15
0,2,1,1966,APJ,p5,OTHER,16
0,9,1,1966,APJ,p3,OTHER,16
